Fx,Fy,Fz,cost,best_th1,best_th2,best_th3,best_th4,best_th5,best_th6,best_th7,q1,q2,q3,q4,q5,q6,q7,tau1,tau2,tau3,tau4,tau5,tau6,tau7,x,y,z,roll,pitch,yaw
3.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.1581828503471964,1.0361593705899728,4.827641970990011,1.41448773739616,1.0253192632132542,-1.5891974133536746,1.535898533747314,-0.7003400899670837,-20.798799389475562,-8.312212403403777,-4.110680115971713,0.5006299870197687,-0.2407748600314718,-1.2951944458606786e-06,0.37729147397716056,0.35909897517514094,0.6499677467583455,-1.179228921823232e-05,2.101349522263867e-05,2.1963784643519263e-05
3.0,2.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.1825179386065986,1.041107838134608,4.83461969963342,1.389522710021939,1.0286183836755252,-1.5828020260808264,1.5355013282006635,-0.3499482567218789,-21.139542736925332,-8.400192228996477,-4.176117119222306,0.4945894248265214,-0.4093372924323525,-1.8662472603579391e-06,0.37724841021100014,0.36817101278330244,0.6500434539600236,-0.00038627971600501207,2.3988525478281793e-05,-9.643820583876552e-05
3.0,3.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.20577527723455302,1.053115923218987,4.83033404110048,1.3635363552757047,1.04103451922009,-1.5686385470380884,1.5386162166397965,1.7816620224396236e-05,-21.52631679859782,-8.533104977025259,-4.158109455445596,0.49051289928106057,-0.575158507266793,-1.8935235842440664e-06,0.37725023070644903,0.3772621425195681,0.6500416564124315,-0.0003771840136997652,2.4948188230024397e-05,-8.711479953210955e-05
3.0,4.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.22904715368416895,1.0651821449785563,4.825679410701134,1.3367885982550884,1.0539339078703909,-1.5543117122529766,1.5408758750136322,0.349985900798939,-21.93340626339737,-8.666131483594592,-4.1343365871329185,0.4867561534235333,-0.741424533968149,-1.9886055613239266e-06,0.3772520319103929,0.38635331771987724,0.6500397891689383,-0.00037049964055597734,2.702645815305054e-05,-7.856855294453049e-05
3.0,5.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.2523623380587196,1.0772769519826229,4.820668765961862,1.309248791668459,1.0673252076876052,-1.5398539855153368,1.5422443700462436,0.6999585620680748,-22.360609630909313,-8.797789756063358,-4.104912858488575,0.48286008978807204,-0.9081409209338056,-2.167193256571656e-06,0.3772536974060561,0.3954445005151082,0.6500380432269203,-0.00036655311251439324,3.055132084868487e-05,-7.066582648301438e-05
3.0,6.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.27574690720684186,1.089397711936952,4.815268847823633,1.2808813153837115,1.08125710464001,-1.5252667782773937,1.5426991844092963,1.0499333734068672,-22.807853773039728,-8.926699862683996,-4.069592871359044,0.47835472281452324,-1.0753089279721477,-2.4305941963778535e-06,0.37725532675133644,0.4045357213341916,0.6500362498227155,-0.00036603485808490874,3.548038539783803e-05,-6.355869610616104e-05
3.0,7.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.2992332070155115,1.1015173682387038,4.8094855268322565,1.2516459548717955,1.0957485652408558,-1.5105803241823832,1.542200198644535,1.3999121237795045,-23.27499752377766,-9.051178485703517,-4.028443384098601,0.4727356338737704,-1.2429367486368716,-2.8024256144702536e-06,0.377256834103838,0.4136269468154268,0.650034558185202,-0.00036957480621063033,4.22682341776431e-05,-5.712637670032783e-05
3.0,8.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.32285313415222694,1.1136273427077792,4.803290580632426,1.2214961155186415,1.1108496982316443,-1.495803459351545,1.5407140405742228,1.749893266085566,-23.76200006603594,-9.16956697275772,-3.981250688302105,0.46548175551054516,-1.4110267060545563,-3.293326532324126e-06,0.37725828661143773,0.4227182022318092,0.6500328454013766,-0.0003781298966844193,5.104773768097048e-05,-5.146503836368016e-05
3.0,9.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.34664372190519877,1.1257037266964156,4.796679538036928,1.1903787827635592,1.126593621002223,-1.4809632115756033,1.538194586910943,2.099877788779282,-24.26878762433887,-9.279938842548463,-3.928006598853253,0.45603469305344685,-1.579581024692317,-3.941293359703332e-06,0.3772596361486531,0.43180946659893815,0.650031196090553,-0.0003929203952801666,6.250442108161848e-05,-4.648206718094585e-05
3.0,10.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.3706439885355936,1.1377316465657372,4.789628175951359,1.1582326291083964,1.1430335718454372,-1.4660760636693955,1.5345954907127237,2.4498651359075456,-24.79535226470164,-9.380286084187029,-3.8685338244188983,0.443808849857003,-1.7485931996920647,-4.785484168203863e-06,0.37726091402635586,0.4409007569640828,0.6500295397436144,-0.00041564416997982075,7.728934544381307e-05,-4.219557240183409e-05
3.0,11.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.3948973207086937,1.1496916797056973,4.782115428025821,1.1249873502241312,1.1602235077285048,-1.4511634902064114,1.5298623117437964,2.7998558774631594,-25.34169077515838,-9.468382437453114,-3.8026871922587167,0.42818025730210074,-1.9180484291747713,-5.9069492172040725e-06,0.37726211602375853,0.4499920814294112,0.6500278558913996,-0.00044891600853698774,9.681787810007944e-05,-3.852939771878744e-05
3.0,12.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.41896571752647443,1.1651447385281464,4.766803170555408,1.0907521151316542,1.1843219097036242,-1.4316555826575958,1.5256828356608416,3.150112571199372,-25.917010689250493,-9.576946052257737,-3.6566419299989192,0.41226795902630187,-2.0879350407074444,-1.6775299920453762e-05,0.37728386165391636,0.4591046128318136,0.6499654121856147,-0.0007602272798723765,0.0002829210491045251,-2.552017021413966e-05
3.0,13.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.44392441074740685,1.17640923577792,4.759073712714474,1.0551006338880475,1.2025802386857336,-1.4172933107699848,1.5182186604168963,3.5001217386041317,-26.50145778147065,-9.62925549664534,-3.5833381452692334,0.3874524159906295,-2.2584677743273867,-1.883523548059783e-05,0.37728238919792395,0.4681949653173107,0.6499679271930692,-0.0008816121416770645,0.0003164988161065864,-3.2604631974286306e-05
3.0,14.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.4692916746703454,1.18755796223489,4.7508023263556325,1.0180593213497786,1.2217872271104084,-1.4029673417111064,1.5094298217358662,3.8501283332135903,-27.105989100202144,-9.661130034269474,-3.5035704226259976,0.35703822217614034,-2.429264751700771,-2.1462739573559016e-05,0.37728108996026133,0.4772853512240747,0.649970338479441,-0.0010219575483154635,0.00035973288849742107,-3.870902869952338e-05
3.0,15.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.4951394783562714,1.1985647824353964,4.741951322182864,0.9794922452011607,1.2420339252436179,-1.3887092485633261,1.4992201363920918,4.2001328496570665,-27.730755240096915,-9.669186462600754,-3.4170815759208666,0.3201844538985582,-2.600206746730832,-2.4908282312965285e-05,0.37727997859053153,0.48637579599999337,0.6499726246339768,-0.001184275917698537,0.00041701266073056295,-4.401914262526533e-05
3.0,16.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.5215518450011196,1.209399546567992,4.732476531538952,0.9392365740892047,1.2634243170061548,-1.3745552200880173,1.4874767829060147,4.550136272384739,-28.37594738852616,-9.649550460270397,-3.3235642716029052,0.2759649567301678,-2.7711276342502837,-2.9590307618273126e-05,0.3772790652459308,0.49546633626444114,0.6499747973339391,-0.0013724763922154817,0.0004957045882743517,-4.86597816140047e-05
4.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.13406813606023074,1.0385563076625117,4.824921467769993,1.412587011161676,1.028094096764968,-1.586376789071975,1.511588190195196,-1.4003650982886193,-21.13159229703849,-8.353271354148466,-3.7384258293718844,0.671708567130952,-0.09542281852978862,-1.3088171054957275e-06,0.38638248853428436,0.3500076732187606,0.6499676535705025,-9.188749998628333e-06,2.1283999006706863e-05,2.2185954613393588e-05
4.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.158426601105504,1.04305070050375,4.8321763763343615,1.3882483709257532,1.0309605599077027,-1.5805050158162417,1.5115770487263958,-1.0499261077052782,-21.446282503200614,-8.43139228200555,-3.8119542447745642,0.6617746158808842,-0.26363529031751676,-2.312553339048573e-06,0.3863391064297884,0.35908059604813525,0.6500436857623066,-0.0003864290694993101,3.200139215965391e-05,-9.692295029743122e-05
4.0,2.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.18172051160052138,1.0546781722112633,4.828082696532177,1.3628924164158214,1.0430168698988904,-1.5667783706296254,1.5151134923479184,-0.6999627887400942,-21.80770024416815,-8.54958263519742,-3.799026472762538,0.6534072202677181,-0.4284868526530427,-2.3157657067744014e-06,0.3863409316836726,0.3681716783721664,0.6500418556119218,-0.0003777101737879034,3.249135604605725e-05,-8.789254189726788e-05
4.0,3.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.20502897134289577,1.066366516625804,4.823647859303027,1.336780702697814,1.055535425028463,-1.5528905427338002,1.5178077578698266,-0.34999542903558273,-22.18949231764835,-8.668301398614238,-3.780453423829851,0.6456052481758018,-0.593942782683548,-2.3925393782856744e-06,0.38634265865116674,0.3772627858568823,0.6500400907047423,-0.00037113380717292843,3.425023008601455e-05,-7.948175859472203e-05
4.0,4.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.2283754822611631,1.078106586485177,4.8188517456936175,1.3098838859439743,1.068550290325965,-1.5388501016060976,1.5196369129599587,-2.522199163202169e-05,-22.591533303427692,-8.786283392034468,-3.756109651728399,0.6379336775295531,-0.7599955648660897,-2.547504119700236e-06,0.3863443293971395,0.3863539270787917,0.650038321915938,-0.0003672146059909724,3.732821378453623e-05,-7.17724330682087e-05
4.0,5.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.2517870503445818,1.0898804200180987,4.8136871594623285,1.2821685608043052,1.0820872890318924,-1.524676146901899,1.520569986671965,0.3499482124776964,-23.013685137621735,-8.902107886382943,-3.725966972509204,0.6299344437174368,-0.9266445062743078,-2.7918919082290023e-06,0.38634592235182297,0.39544509374597936,0.6500365834609972,-0.00036646063683316735,4.192421900847046e-05,-6.475331515976067e-05
4.0,6.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.27529266611824893,1.101670753624845,4.808144118563079,1.253596492747808,1.09617685366369,-1.510387264915179,1.520573515702503,0.6999249822844651,-23.455835558113534,-9.014249509370934,-3.6899766370823253,0.6211265421562224,-1.0938905491588233,-3.1407906482389645e-06,0.38634742683801937,0.4045362795300966,0.6500348936814243,-0.00036953026583338815,4.829967376919401e-05,-5.841755648902883e-05
4.0,7.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.2989233112816982,1.113463152161582,4.8022054777813095,1.2241237906455475,1.1108580631769112,-1.4959989689468014,1.5196120860231288,1.049904581109743,-23.917908436222632,-9.121085086092778,-3.6480290148718986,0.6110052836163424,-1.2617337613211501,-3.6106640797006003e-06,0.386348861073923,0.4136274897297482,0.6500332177944996,-0.00037728340519226463,5.6720965484035296e-05,-5.2792899731060874e-05
4.0,8.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.322713436001944,1.1252382046762872,4.7958600441853685,1.1937002410665711,1.126167871767596,-1.4815328260540808,1.5176435225870282,1.399887274223067,-24.399833284782744,-9.220820326690227,-3.6000684308341837,0.5990358697501306,-1.4301736044113653,-4.231316169401404e-06,0.38635021026995525,0.4227187178054549,0.6500315788362481,-0.0003908354393795509,6.770802331253818e-05,-4.784915763728991e-05
4.0,9.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.3467003423712974,1.1369783510500453,4.789089997189545,1.1622680696954146,1.1421519901165718,-1.4670083205498272,1.514621993226607,1.7498729639084682,-24.901572988364492,-9.311524633797822,-3.5459849783842916,0.5846533998044472,-1.5992042413442102,-5.043591561978682e-06,0.3863514805934716,0.43180996775927855,0.6500299565479565,-0.0004117339723427978,8.196022271620005e-05,-4.357415492073727e-05
4.0,10.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.37092498580600913,1.1486657101711906,4.781873590996711,1.1297608360482672,1.1588628994333252,-1.4524451204423814,1.5104960705232413,2.09986179566575,-25.423112899042096,-9.391095390806159,-3.4856364536259945,0.567258474512321,-1.7688125506952728,-6.114731011380581e-06,0.3863526793372414,0.4409012502167505,0.6500283151006773,-0.00044224468906391633,0.00010064057662835493,-3.993425375735703e-05
4.0,11.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.3949404162687682,1.1639800137988425,4.766677321694433,1.0962840808160166,1.1826151746883253,-1.4331418560250557,1.5070147798815956,2.4500892242492407,-25.97417285352742,-9.490593160322753,-3.3430761835621694,0.5497666296616586,-1.9386850383940724,-1.7269799680711678e-05,0.3863752896398372,0.45001366394223324,0.6499647861015809,-0.0007349185081626036,0.0002923495854431462,-2.5000339657153797e-05
4.0,12.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.4198310753187408,1.1750052936855118,4.759269350100685,1.0614344073202338,1.20034484962891,-1.4190967188711223,1.5002265695865975,2.800100372565852,-26.533762989652892,-9.537459133157462,-3.275519875458727,0.5241042397395627,-2.109702059234175,-1.9315316727255785e-05,0.38637378670263417,0.4591040429307154,0.6499673172568182,-0.0008515508831770688,0.00032580240929478706,-3.2357128879829276e-05
4.0,13.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.44510541944886955,1.185933517639883,4.751334844791127,1.0252377280830407,1.2189911722024496,-1.4050686752087154,1.492155304420914,3.1501088147986738,-27.113385007580987,-9.565456050250523,-3.2015981497136257,0.49332374452977634,-2.2811431393454145,-2.188974674526824e-05,0.3863724577327793,0.46819445325901393,0.6499697306610958,-0.0009863455738806928,0.0003682405754925053,-3.8752286824002975e-05
4.0,14.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.4708311695424002,1.1967376874924704,4.742842847761416,0.9875671545541408,1.238636015657301,-1.391090207076505,1.482709473401902,3.5001148589158566,-27.713145849938805,-9.571388442429162,-3.1211275853101306,0.45662138804041774,-2.4529087560675156,-2.5200325812020486e-05,0.3863713014129403,0.47728490427713005,0.6499720470594098,-0.0011419529927600993,0.00042329731247246256,-4.426370211131271e-05
4.0,15.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.4970866664692647,1.2073903228981593,4.733749970216206,0.9482712916713572,1.2593791265227987,-1.3771939733294207,1.4717836068098344,3.8501193380691716,-28.33319947117889,-9.551642798407388,-3.0338096735842908,0.41311648957822233,-2.624859413285167,-2.9593033589400785e-05,0.3863703342233009,0.4863754339194868,0.649974253272183,-0.001322065199937457,0.000497050369425404,-4.9016290255126045e-05
4.0,16.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.5239618510694861,1.2178619714653824,4.723997196718397,0.907171332376001,1.2813409383518375,-1.363409904848464,1.459255515502267,4.200124725443973,-28.973721262031734,-9.502109729458688,-2.93919668324738,0.3618398731023512,-2.7968147363351834,-3.56692291996792e-05,0.38636959898194284,0.495466131804979,0.6499762861968752,-0.0015359890754032032,0.0005999797924111383,-5.271341189617846e-05
5.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.13491675028835276,1.0456187307206188,4.829464720994432,1.3857080500469703,1.0339579101318117,-1.5774691677954562,1.4872745982753282,-1.749906447560039,-21.78693236511853,-8.471567378366384,-3.4329518808838535,0.8360677577068122,-0.12656731581128433,-2.7668737795341267e-06,0.3954299396993444,0.34999020921646823,0.6500437716236288,-0.00038590914911071757,4.016947511314094e-05,-9.696103383851192e-05
5.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.15823402233629202,1.0568459758129505,4.825567569907349,1.3609774536121124,1.0456487083326136,-1.5641986698705832,1.491197590818713,-1.3999438962204516,-22.123277439649424,-8.575023309151632,-3.425467511755693,0.8232366877513858,-0.2902116517568795,-2.7533997218048964e-06,0.39543169483215873,0.35908122930014125,0.6500420197005686,-0.0003775720091036563,4.0351827602782726e-05,-8.81780625440266e-05
5.0,2.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.18156518997418472,1.0681501047337352,4.821334455895341,1.3354953932892308,1.0577997843681837,-1.550753666362319,1.494299748800563,-1.0499778930971047,-22.480078304373734,-8.679440936461555,-3.4122735718129795,0.8111986277422433,-0.45462208790461456,-2.8128613422800388e-06,0.39543337930439004,0.3681722823395496,0.6500402972234017,-0.00037127737740694005,4.178638309899402e-05,-7.99971932384529e-05
5.0,3.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.20493234284946973,1.0795211072114028,4.816746890082669,1.3092340300952559,1.0704426192498973,-1.537143537249062,1.4965578661084016,-0.7000094354271973,-22.857207608036774,-8.783615061099102,-3.3932665071313126,0.7995355345408885,-0.6197839736775752,-2.949781494015471e-06,0.39543502786731205,0.3772633758222115,0.6500385440748347,-0.0003675052042660439,4.45245761536359e-05,-7.249388881040272e-05
5.0,4.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.22836147258552952,1.0909371104519416,4.811804750340486,1.2821617523837896,1.0835958016758571,-1.5233917990029036,1.4979392575208685,-0.3500373578644263,-23.254509535647458,-8.886173908902142,-3.368490006306813,0.7878061179920647,-0.7856923316318658,-3.178008791223584e-06,0.3954365872234246,0.38635449274523553,0.6500368475515838,-0.00036669549321945665,4.882894445413381e-05,-6.561832299878053e-05
5.0,5.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.25187933632530896,1.1023842198366574,4.80649304240644,1.2542422267662898,1.0972923801400953,-1.509512922704537,1.498413208091495,-6.213637997477258e-05,-23.67187981909168,-8.985689902233801,-3.3378660471706896,0.7755486307778604,-0.9523415393782525,-3.5099893532316467e-06,0.39543807140109855,0.3954456345252931,0.6500351832681316,-0.00036949732959321496,5.4901062075150055e-05,-5.940178625854909e-05
5.0,6.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.27551524105925973,1.113847625623192,4.8007960545788135,1.2254338412851673,1.1115686480454083,-1.49552268141848,1.4979450849863893,0.3499158314267113,-24.109232610744012,-9.080617070530062,-3.301307442897145,0.7622771706045475,-1.1197276525274207,-3.9617002217315616e-06,0.3954394935834426,0.4045368047799485,0.6500335244717885,-0.0003767067994628682,6.300192892077606e-05,-5.387019050009208e-05
5.0,7.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.2993018435328247,1.1253075602746836,4.794704287003418,1.195689030707416,1.1264583989457948,-1.481442894355787,1.4964938277779436,0.699896928602422,-24.566484503034967,-9.169247644575893,-3.258784591490972,0.7474770164658477,-1.2878478610867257,-4.562104531274846e-06,0.3954408334576041,0.41362799506035147,0.6500319042529444,-0.00038935025519295103,7.364059095582878e-05,-4.899337365410048e-05
5.0,8.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.32327432797277567,1.1367477910858461,4.788198868427121,1.1649530155145997,1.1420064363414597,-1.4672913541911963,1.4940158620710013,1.0498808295846171,-25.04359050812402,-9.249755105055868,-3.210186748163812,0.7306050640245195,-1.4566948485482394,-5.346036069050144e-06,0.39544210555352693,0.4227192125128132,0.6500302874627606,-0.00040881824523115675,8.740487261828024e-05,-4.478272210900392e-05
5.0,9.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.3474717312396034,1.148148863824929,4.781262759592256,1.1331629630241875,1.15825920510498,-1.4530895291108872,1.4904609535111224,1.3998678722151459,-25.540513478547723,-9.320128200596402,-3.155425189617065,0.7110837189823594,-1.6262569453467843,-6.376589604648912e-06,0.39544330210263906,0.43181045867973483,0.6500286723096977,-0.0004371353724213856,0.00010539531278711262,-4.119785202546518e-05
5.0,10.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.37193661074738876,1.1594933354304613,4.773869667757627,1.1002469773207069,1.1752741002008036,-1.438855574689595,1.485774348677807,1.7498588584251156,-26.057234861777538,-9.378190019889791,-3.094329169932402,0.6883011496830774,-1.7965142376685925,-7.775012687803091e-06,0.39544442479446495,0.4409017509458263,0.6500270101034602,-0.0004777051176846978,0.00012974159162710056,-3.8159183737045007e-05
5.0,11.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.39627019636659133,1.1740602167948704,4.759096919034635,1.0663451949751053,1.1988872504928836,-1.4203127060949239,1.4814752430419842,2.1000783436708015,-26.602350289559517,-9.449894646231808,-2.954879320702181,0.6646593872994782,-1.967206676776227,-1.98667866323802e-05,0.3954651392648879,0.450013082724009,0.6499667990255401,-0.0008260583292891998,0.0003362544960718916,-3.224297219670988e-05
5.0,12.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.42146141821337174,1.1847529283679399,4.751479901569802,1.0309588363061857,1.217002800944562,-1.4065968052882791,1.4740783251866232,2.4500886105454724,-27.157259162173784,-9.472934564136938,-2.8868559101230735,0.6330579053027139,-2.1390871066840935,-2.2418029747202597e-05,0.39546379355793027,0.4591035249565936,0.6499691974855675,-0.0009561499116344539,0.0003784075246265979,-3.889508146559977e-05
5.0,13.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.4470788914456045,1.1953375597849387,4.743327653323547,0.9941437585417918,1.2360783104880764,-1.392914826235753,1.4653487171347266,2.8000961713076324,-27.732221379286322,-9.47548165162605,-2.8124485666092434,0.5960148760337582,-2.3114625484037883,-2.5642621070917354e-05,0.3954625993796118,0.4681939860146171,0.6499715440078611,-0.0011057770778724817,0.00043209702774497076,-4.4609563253771646e-05
5.0,14.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.4731952935783281,1.2057915213587171,4.734591498615379,0.9557592523846516,1.2562145241202427,-1.37929227301196,1.4551887807927708,3.1501019815785987,-28.327363696006252,-9.454180046828856,-2.7313029199978116,0.5526938716088472,-2.484217106395914,-2.9847136596052212e-05,0.3954615997317905,0.4772845246617995,0.6499737446307212,-0.0012793902587587514,0.0005026699300304904,-4.9524912009392284e-05
5.0,15.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.49989603443962943,1.2160839341914136,4.725223831106685,0.9156368921133605,1.2775189508615077,-1.3657633283722883,1.4434817024031377,3.500107681727377,-28.942823340054282,-9.405140897272117,-2.643093437139396,0.5021671020740455,-2.6571937252568865,-3.551648959710994e-05,0.39546080673096895,0.48637519372275423,0.649975817693218,-0.0014832828695993776,0.0005986178492992806,-5.346044373992715e-05
5.0,16.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.527277399850305,1.226180833476475,4.715159031677273,0.873580827796753,1.3001216592985718,-1.352354546642124,1.4300929443005455,3.8501173138220293,-29.578717774217996,-9.323949367991473,-2.5473274459359003,0.4434103579478544,-2.8302027659588216,-4.349037562314427e-05,0.395460274497065,0.49546611073353775,0.6499777151042359,-0.0017354716707968366,0.0007344397728033346,-5.536555980047016e-05
6.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.1353466032588627,1.0596099481933734,4.822792148050337,1.35779017054608,1.0489291411887938,-1.5609082231954288,1.4668850445244384,-2.0999263270367696,-22.471855989772514,-8.607939320356914,-3.037076339090897,0.9998634280055234,-0.16078411286380273,-3.20310609885712e-06,0.4045225428053575,0.3499907955931478,0.6500421122417017,-0.0003768123828223252,4.845799092442517e-05,-8.800782452067104e-05
6.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.15868562746559287,1.0705243874074672,4.818743905733559,1.3329316864865388,1.060725253543835,-1.547909344489204,1.4703689349564355,-1.7499622759544218,-22.80402146959009,-8.698134813375859,-3.0294537238675407,0.9834234356442951,-0.32391393516266914,-3.2466946555144145e-06,0.40452421347895157,0.35908180531618744,0.6500403773023207,-0.0003709588565172591,4.9573590873122757e-05,-8.014101282171987e-05
6.0,2.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.18206162628081898,1.0815125846667448,4.814360513702306,1.3072986819006598,1.0729991534484686,-1.5347423487753094,1.4730248214036907,-1.3999946676942248,-23.156534582573624,-8.788461337754974,-3.0160645578963905,0.9675802230014603,-0.487959418182431,-3.3713629071800884e-06,0.40452580788878567,0.3681728461825018,0.6500386852294583,-0.0003674273533279827,5.208523096079735e-05,-7.284942722392806e-05
6.0,3.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.20549764929689324,1.0925606505156538,4.809629177313654,1.2808609345232942,1.0857784461044475,-1.521421304638624,1.4748252579509358,-1.050023847275405,-23.529272498896738,-8.87766138098244,-2.9968627592058987,0.9519111718314214,-0.6529056446142492,-3.5867127794224015e-06,0.40452733371825783,0.37726391717368657,0.6500370224318842,-0.0003667201595316941,5.6149193483249314e-05,-6.616551404929812e-05
6.0,4.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.22901896325288779,1.1036540490239013,4.804536483176171,1.2535838746301433,1.099093542704335,-1.507961272949351,1.475739713735132,-0.700050118483907,-23.92212681557266,-8.964375476951925,-2.9717935446885115,0.9359722078620072,-0.8187418630816545,-3.9048913491964874e-06,0.40452879859619156,0.3863550187368871,0.6500353733903627,-0.0003694394529942506,6.19648382718924e-05,-6.0116483393347484e-05
6.0,5.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.2526536059703113,1.1147750862668213,4.799072546283524,1.225428008536123,1.1129743358945852,-1.4943812675889672,1.4757328543321138,-0.3500733041101282,-24.334994857718424,-9.047115736451227,-2.940833007906451,0.9192948154038958,-0.985461053597261,-4.345071139276815e-06,0.4045301905493275,0.39544614544496415,0.6500337565917154,-0.00037632264008726304,6.986537838824867e-05,-5.469734418080874e-05
6.0,6.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.2764320629048555,1.1259067716678162,4.793224011817538,1.1963480591625768,1.127456243435188,-1.4806996816973803,1.4747662522953777,-9.347327319369292e-05,-24.767796465343537,-9.124275525843627,-2.903928731953648,0.901384629362743,-1.1530561630114544,-4.932717947153076e-06,0.40453150870298255,0.40453729569016206,0.6500321702119449,-0.0003883459131424549,8.028723072616175e-05,-4.99112800919757e-05
6.0,7.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.3003875120942303,1.1370342817754653,4.786970581259577,1.1662919049056357,1.1425836575081816,-1.4669325159555298,1.4727983537328417,0.34988882056232323,-25.22048264949979,-9.194125864801963,-2.860964405508406,0.8817193831263421,-1.3215174780131913,-5.697045185504423e-06,0.40453277683448285,0.4136284806058217,0.6500305611967306,-0.00040676855980613,9.371260242144509e-05,-4.579153277406344e-05
6.0,8.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.32455731460808485,1.1481353883902106,4.7803018630459695,1.1352000380411942,1.1583953968075702,-1.4531043928635428,1.4697792980437159,0.6998744187151392,-25.69299058113951,-9.254735362105787,-2.811924373312334,0.8597421969025975,-1.490834651974331,-6.7030166024684845e-06,0.4045339611518604,0.4227196893638877,0.6500289804654282,-0.0004334651211372998,0.00011129386321464903,-4.2271266968227583e-05
6.0,9.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.3489817834323044,1.1591940248549917,4.773191240136156,1.1030039842209567,1.1749474335379506,-1.4392320498477336,1.4656569271131097,1.0498635362357318,-26.18529739397186,-9.304040044996892,-2.7566427382527676,0.8348639534152056,-1.6609885676724774,-8.050135791156537e-06,0.4045350767723183,0.43181094110127294,0.6500273641655139,-0.00047135349176172497,0.00013476362107441676,-3.9322908223454384e-05
6.0,10.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.37325637469058814,1.1735767808827289,4.758563716746687,1.069844209151843,1.198198378198337,-1.420938513673834,1.4619934357549234,1.4000560026651652,-26.706381098659183,-9.366166055425355,-2.621191456901491,0.8092797599174182,-1.8314415109923035,-2.050182230779328e-05,0.4045564716983491,0.4409221114650251,0.649966296052388,-0.0008055280719400557,0.0003480536900649952,-3.235674903988516e-05
